name,u_star_2d,wsc,dir_metmast_60m,T_10m,wsp_metmast_10m,wsp_metmast_40m,wsp_metmast_60m,wsp_metmast_80m,wsp_metmast_100m
200803061600,0.446,0.0129,299.868,7.58628,7.63518,9.21493,10.1752,10.9446,11.4434
200803061610,0.403,0.0099,295.319,7.50652,7.10976,8.80843,9.63302,10.4325,10.9923
200803061620,0.385,0.0078,297.495,7.50161,6.94303,8.64091,9.47771,10.3642,11.1089
200803061630,0.394,0.0074,295.199,7.5099,6.77445,8.28213,9.21471,9.99986,10.6203
200803061640,0.429,0.0078,294.799,7.51369,7.12493,8.82823,9.71353,10.5362,11.1781
200803061650,0.357,0.0036,293.622,7.46732,6.85342,8.57958,9.62319,10.5626,11.1464
200803061700,0.378,0.0031,291.273,7.50384,6.95583,8.51457,9.58308,10.5682,11.2052
200803061710,0.402,0.0029,287.5,7.53196,6.69082,8.55742,9.51277,10.4143,11.0738
200803061720,0.423,-0.0013,285.994,7.64531,6.84616,8.69694,9.72347,10.691,11.2898
200803061730,0.453,-0.0021,286.923,7.67142,6.97168,8.85185,10.0001,10.9349,11.5467
200803061740,0.415,-0.0058,289.977,7.69738,7.36027,9.32704,10.5443,11.4882,12.1449
200803061750,0.474,-0.0082,292.268,7.71344,8.20403,10.171,11.2444,12.2778,12.7485
200803061800,0.45,-0.0109,292.036,7.6628,7.83827,9.87206,10.9017,11.6801,12.1586
200803061810,0.425,-0.0114,295.977,7.61668,7.40272,9.43109,10.4232,11.1811,11.7074
200803061820,0.321,-0.0098,294.507,7.58778,7.05457,9.15015,10.3022,11.042,11.4681
200803061830,0.354,-0.0118,291.159,7.58505,6.72052,8.57954,9.52574,10.4153,10.9327
200803061840,0.356,-0.0117,287.006,7.52997,6.13636,8.14103,9.20362,10.0107,10.5012
200803061850,0.385,-0.015,284.041,7.55901,6.3181,8.32139,9.35861,10.1612,10.5812
200803061900,0.286,-0.0107,286.958,7.52502,6.13353,8.10797,9.14617,10.0201,10.4577
200803061910,0.304,-0.0115,293.502,7.52761,6.32191,8.16333,9.05284,9.79976,10.1541
200803061920,0.271,-0.0112,294.829,7.48305,5.62308,7.41712,8.39366,9.1528,9.43167
200803061930,0.257,-0.0138,297.787,7.45986,4.99192,6.59711,7.53264,8.11998,8.39136
200803061940,0.215,-0.0107,291.414,7.38888,4.30831,6.00017,6.86073,7.45408,7.94133
200803061950,0.191,-0.0089,290.272,7.40554,4.27023,5.88976,6.64022,7.33564,7.88708
200803062000,0.22,-0.0133,290.836,7.36536,4.63093,6.2604,7.09159,7.72221,8.1969
200803062010,0.219,-0.0117,289.155,7.34625,4.9349,6.65818,7.56777,8.26112,8.77347
200803062020,0.24,-0.0127,284.817,7.36999,5.26782,7.06255,7.99063,8.67728,9.0525
200803062030,0.282,-0.0161,283.094,7.38587,5.64646,7.47762,8.57062,9.16691,9.53391
200803062040,0.321,-0.0159,283.686,7.37263,5.49551,7.33074,8.49157,9.24875,9.70036
200803062050,0.278,-0.015,283.096,7.41046,5.24928,6.99849,8.14672,8.9234,9.34671
200803062100,0.291,-0.0174,281.813,7.35405,4.97055,6.82598,7.89468,8.65398,9.09853
200803062110,0.218,-0.0131,280.109,7.32421,4.49967,6.37498,7.34901,8.08475,8.49214
200803062120,0.188,-0.0122,278.998,7.23937,3.8873,5.51419,6.55587,7.27302,7.71583
200803062130,0.155,-0.0092,277.559,7.20747,3.78675,5.44841,6.36094,6.98139,7.37154
200803062140,0.209,-0.0118,273.24,7.25449,3.95732,5.63014,6.61093,7.27326,7.54324
200803062150,0.28,-0.0166,273.322,7.27704,4.24789,5.99669,6.90002,7.56921,7.83762
200803062200,0.18,-0.0091,271.074,7.22137,3.57409,5.35529,6.19906,6.95864,7.34253
200803062210,0.159,-0.0095,268.74,7.16139,3.24783,4.92953,5.80592,6.48589,6.98928
200803062220,0.168,-0.0092,270.127,7.19414,3.01072,4.66665,5.59185,6.28519,6.82609
200803062230,0.144,-0.008,277.997,7.17312,3.14609,4.78823,5.71248,6.46124,7.00723
200803062240,0.146,-0.0079,288.428,7.14676,3.26678,4.80873,5.79131,6.61824,7.15158
200803062250,0.085,-0.0047,291.58,7.09555,2.82356,4.30147,5.13146,5.90955,6.48685
200803062310,0.053,-0.0016,290.694,7.13799,2.32923,3.6523,4.39377,5.00008,5.43108
200803062330,0.072,-0.0035,281.353,6.99091,2.26794,3.74356,4.39007,4.68849,4.97183
200803062340,0.071,-0.0008,266.459,7.00159,3.08691,4.02377,4.49627,4.74201,4.93063
200803062350,0.073,-0.002,256.618,6.76769,3.27274,4.37542,4.62027,4.75732,4.88259
200803070000,0.104,-0.0031,246.412,6.79584,3.76395,5.0536,5.03293,5.03301,4.99768
200803070010,0.152,-0.007,242.803,6.83525,4.38185,6.08112,6.09096,6.00943,5.91986
200803070020,0.246,-0.0142,239.275,7.08592,4.76482,6.43459,6.64188,6.53578,6.40804
200803070030,0.189,-0.0062,238.39,7.14891,4.2954,5.62648,5.9822,6.13178,6.10951
200803070040,0.178,-0.005,243.176,7.18344,4.0443,5.57785,5.8402,5.87068,5.72905
200803070050,0.204,-0.0063,239.335,7.2449,4.12956,5.60655,6.02553,6.11921,6.10333
200803070100,0.221,-0.006,234.827,7.22756,4.18939,5.80597,6.42069,6.511,6.47024
200803070110,0.252,-0.0075,236.089,7.2341,4.46012,6.01581,6.51744,6.55302,6.52776
200803070120,0.245,-0.0062,229.203,7.23257,4.64319,6.14839,6.88448,7.12062,7.06304
200803070130,0.244,-0.004,221.982,7.15156,4.67248,6.30066,7.05261,7.62358,7.85706
200803070140,0.208,-0.0009,227.142,7.0667,4.87509,6.39944,7.21931,7.7577,7.88948
200803070150,0.223,-0.005,225.819,7.00302,4.2957,6.16684,7.16715,7.88365,7.81121
200803070200,0.255,-0.0057,226.947,7.09729,4.71283,6.65065,7.57805,7.77706,7.31096
200803070210,0.245,-0.0043,229.171,7.19446,4.53978,6.47855,7.19511,7.35239,7.15694
200803070220,0.214,-0.0041,229.936,7.23344,3.75943,5.50518,6.13333,6.32543,6.27239
200803070230,0.164,-0.0037,220.252,7.14653,3.74578,5.57279,6.483,6.88281,6.84648
200803070240,0.186,-0.0026,217.829,7.02936,3.55158,5.2721,5.95191,6.17047,6.12212
200803070250,0.143,-0.0027,217.084,7.00191,3.2167,4.63603,4.81862,4.79741,4.74025
200803070300,0.144,-0.0032,210.873,7.09948,3.66141,4.99245,5.34685,5.66144,5.72424
200803070310,0.245,-0.0035,209.533,7.05417,4.09992,6.03441,6.81348,7.36658,7.47854
200803070320,0.213,-0.0028,208.441,7.09405,4.53286,6.34266,7.06172,7.73952,8.15757
200803070330,0.273,-0.0057,212.573,7.16276,4.62671,6.53503,7.29963,8.02606,8.43053
200803070340,0.256,-0.0038,213.415,7.219,4.49549,6.38598,7.20852,7.80129,8.29833
200803070350,0.291,-0.0058,214.568,7.25413,4.85732,6.79845,7.57491,8.32836,8.73451
200803070400,0.245,-0.0033,219.159,7.32461,4.53308,6.49654,7.30461,7.89344,8.30004
200803070410,0.232,-0.0047,221.835,7.42163,4.746,6.47327,7.21979,7.58502,7.71236
200803070420,0.217,-0.0031,220,7.37967,4.64417,6.52246,7.18644,7.66581,7.99308
200803070430,0.234,-0.0055,222.469,7.36868,4.22026,6.17785,6.99462,7.51346,7.76278
200803070440,0.197,-0.0043,222.082,7.37062,4.57899,6.55654,7.29087,7.67788,7.89166
200803070450,0.232,-0.0048,219.872,7.27561,4.56244,6.59204,7.56794,8.45365,8.84288
200803070500,0.259,-0.0067,221.198,7.28056,4.7445,6.9316,7.96521,8.63114,8.9018
200803070510,0.23,-0.0053,220.187,7.30791,4.99085,7.13878,8.00065,8.60176,9.05416
200803070520,0.271,-0.0083,223.302,7.36318,5.17087,7.22004,8.23284,8.97158,9.55156
200803070530,0.277,-0.0084,228.924,7.40217,4.97303,6.97224,8.05132,8.94166,9.53092
200803070540,0.222,-0.0063,224.706,7.43865,4.72521,6.70031,7.7048,8.49734,9.02277
200803070550,0.256,-0.0082,226.843,7.44463,4.8049,6.80778,7.7851,8.77068,9.3858
200803070600,0.265,-0.0075,230.53,7.49223,5.08969,7.00236,8.15759,9.21158,10.0345
200803070610,0.345,-0.0134,231.09,7.68245,5.53812,7.56726,8.64508,9.38463,9.91749
200803070620,0.315,-0.0105,233.724,7.62163,5.9437,8.1157,9.2223,10.1347,10.9298
200803070630,0.271,-0.0073,233.445,7.61396,5.23072,7.37944,8.49963,9.50458,10.3721
200803070640,0.311,-0.0078,233.27,7.62822,5.7311,8.00006,9.17955,10.1658,10.9375
200803070650,0.374,-0.0119,232.375,7.61206,6.11138,8.34749,9.41203,10.6256,11.4265
200803070700,0.341,-0.0097,232.859,7.63681,6.30227,8.63844,9.95911,11.1981,12.0734
200803070710,0.362,-0.0098,232.377,7.65398,6.2728,8.48392,9.62078,10.7071,11.4401
200803070720,0.307,-0.0081,229.635,7.64916,5.97456,8.1126,9.30514,10.3903,11.2142
200803070730,0.351,-0.012,231.38,7.685,6.04335,8.10211,9.44219,10.4855,11.2618
200803070740,0.319,-0.0093,231.49,7.73741,5.88415,8.05099,9.10802,10.2034,11.052
200803070750,0.291,-0.0077,228.586,7.72235,6.01581,8.0633,9.28715,10.4029,11.2238
200803070800,0.336,-0.0108,226.462,7.77787,6.20613,8.46987,9.70406,10.9425,11.6785
200803070810,0.37,-0.0103,225.081,7.80452,6.62841,8.94814,10.1731,11.4356,12.1625
200803070820,0.361,-0.0093,225.25,7.8354,6.57117,9.13707,10.3567,11.556,12.418
200803070830,0.343,-0.0101,225.889,7.89972,6.53277,9.04072,10.2787,11.5718,12.5852
200803070840,0.341,-0.0089,223.819,7.99506,6.44273,8.96553,10.25,11.4533,12.1968
200803070850,0.356,-0.0083,219.236,7.9427,6.58305,8.92708,10.1562,11.4363,12.2594
200803070900,0.336,-0.008,216.478,7.89162,6.83912,9.10631,10.0866,11.2056,12.0333
200803070910,0.379,-0.0066,216.128,7.83307,6.53697,8.99065,10.1006,11.1565,11.937
200803070920,0.369,-0.0053,216.129,7.80402,6.69229,8.91358,9.92786,11.0306,11.7832
200803070930,0.359,-0.0059,215.37,7.78203,6.62222,8.75654,9.78822,10.8485,11.6314
200803070940,0.356,-0.0054,214.168,7.77671,6.35364,8.73228,9.72983,10.5874,11.3227
200803070950,0.282,-0.0042,216.27,7.83863,6.25466,8.5122,9.58936,10.6197,11.5886
200803071000,0.359,-0.0089,217.997,7.92957,6.17717,8.48776,9.56582,10.7827,11.5609
200803071010,0.368,-0.0072,219.321,8.06511,6.72295,9.21862,10.4325,11.7136,12.5787
200803071020,0.379,-0.0088,219.291,8.12815,7.07155,9.48047,10.9022,12.1643,12.8472
200803071030,0.285,-0.0052,214.017,8.06748,6.59339,8.88185,9.94553,10.958,11.7945
200803071040,0.419,-0.0158,217.721,8.25946,7.1835,9.97587,11.4111,12.5997,13.5979
200803071050,0.376,-0.0227,229.432,8.6919,7.87933,10.7509,12.1292,12.993,13.2751
200803071100,0.35,-0.0191,234.306,8.91016,6.46311,9.22606,10.0163,10.1557,10.2237
200803071110,0.396,0.0058,215.336,8.64587,7.6369,9.99565,10.6618,11.003,11.197
200803071120,0.394,-0.0048,199.434,7.86949,7.06934,9.29822,10.0688,10.8889,11.7095
200803071130,0.315,-0.0027,195.895,7.78787,6.41751,8.45982,9.18839,9.86041,10.4706
200803071140,0.361,-0.0025,198.05,7.75669,6.93735,8.86971,9.50404,10.1884,10.8621
200803071150,0.405,-0.0008,197.71,7.71831,7.52879,9.62821,10.2862,10.9539,11.651
200803071200,0.464,0.0012,198.023,7.67461,7.50787,9.77025,10.5843,11.2797,11.9681
200803071210,0.431,0.002,199.042,7.69094,7.27631,9.40434,10.181,10.9716,11.6769
200803071220,0.417,0.0014,199.67,7.72089,7.41864,9.70037,10.5987,11.251,11.8467
200803071230,0.392,0.,201.714,7.73584,7.43617,9.60537,10.291,11.1382,11.9025
200803071240,0.415,0.0032,200.921,7.77431,7.33547,9.38983,10.1825,10.9776,11.7018
200803071250,0.408,0.0012,201.376,7.79111,7.50919,9.56774,10.3195,11.216,11.9145
200803071300,0.393,0.0023,201.409,7.77581,7.2977,9.49115,10.1376,10.893,11.5233
200803071310,0.446,0.0007,200.257,7.73212,7.98216,10.2145,11.0878,12.0327,12.7567
200803071320,0.467,0.0017,200.148,7.76149,8.40652,10.5423,11.4302,12.2426,12.9504
200803071330,0.419,0.0051,204.724,7.78433,8.4993,10.6205,11.5931,12.3637,13.0293
200803071340,0.521,0.0152,208.132,7.89204,8.43602,10.9256,11.6189,12.377,12.9806
200803071350,0.396,0.0086,204.798,7.84179,8.06664,10.2542,11.1218,11.8033,12.4352
200803071400,0.412,0.0117,205.368,7.88104,7.54721,9.51729,10.459,11.453,12.158
200803071410,0.455,0.0103,203.086,7.86115,8.11516,10.169,10.9548,11.6755,12.374
200803071420,0.423,0.0113,196.966,7.80244,8.08018,9.9512,10.5757,11.2675,11.8831
200803071430,0.453,0.0114,192.555,7.75174,7.89393,9.82325,10.5589,11.2783,11.8165
200803071440,0.452,0.0078,194.832,7.75168,8.27268,10.5557,11.2951,12.1123,12.7145
200803071450,0.494,0.0073,195.457,7.72608,8.75364,10.866,11.6545,12.4086,12.9875
200803071500,0.518,0.0073,195.224,7.77702,8.95059,11.2845,12.0078,12.6799,13.2308
200803071510,0.548,0.0088,194.544,7.72966,8.94669,11.371,12.092,12.7081,13.0609
200803071520,0.549,0.0077,192.71,7.67576,9.2271,11.4679,12.0838,12.7052,13.3093
200803071530,0.545,0.0064,192.501,7.60149,9.81859,11.9663,12.6811,13.3858,13.9159
200803071540,0.45,0.0019,193.831,7.61688,9.38604,11.6244,12.4139,12.9999,13.4931
200803071550,0.548,0.0062,193.753,7.64289,9.54196,12.2341,13.177,13.7974,14.2627
200803071600,0.535,0.0066,192.799,7.61312,9.47452,11.6874,12.3056,12.8869,13.3802
200803071610,0.563,0.0027,194.364,7.62223,9.18574,11.5183,12.4651,13.2682,13.878
200803071620,0.528,0.0039,193.783,7.59492,9.54424,11.6231,12.2655,12.9964,13.498
200803071630,0.628,0.0041,193.204,7.55623,9.60912,12.1672,13.0177,13.7272,14.2575
200803071640,0.551,0.0067,192.985,7.42463,9.5774,12.0351,13.0036,13.7048,14.2548
200803071650,0.531,0.0064,191.374,7.29077,9.74792,11.9453,12.7131,13.319,13.8119
200803071700,0.585,0.002,187.947,7.23223,9.78242,11.7836,12.399,13.0855,13.6723
200803071710,0.571,0.0036,192.687,7.25843,10.212,12.3038,12.938,13.5788,14.0683
200803071720,0.584,0.0008,193.22,7.28844,10.1838,12.4655,13.1009,13.7452,14.204
200803071730,0.493,-0.0013,194.176,7.35379,9.9232,12.3556,13.1281,13.7334,14.2191
200803071740,0.56,-0.0026,195.165,7.39493,9.5378,12.0691,12.6915,13.2908,13.8009
200803071750,0.511,-0.0043,194.225,7.43383,9.85103,12.3334,13.0337,13.7485,14.2182
200803071800,0.538,-0.0005,196.142,7.3514,9.37242,11.6289,12.5065,13.1809,13.7472
200803071810,0.581,-0.001,196.35,7.30695,9.21093,11.5847,12.3826,13.1526,13.9232
200803071820,0.56,0.0034,197.361,7.24782,9.94716,12.0562,12.8629,13.5017,14.2281
200803071830,0.551,0.0053,198.117,7.21379,9.19249,11.5307,12.3689,13.0376,13.6232
200803071840,0.615,0.0023,200.168,7.22881,9.43111,11.6934,12.5447,13.3822,14.0683
200803071850,0.497,0.0026,202.028,7.20272,9.85906,12.3709,13.0567,13.7211,14.3251
200803071900,0.582,0.0053,204.349,7.28239,10.5381,13.1267,14.2162,15.0916,15.7973
200803071910,0.596,-0.0042,243.509,7.09559,11.1115,13.5293,14.6168,15.2321,15.5347
200803071920,0.55,-0.0074,254.584,6.9336,7.88199,10.1391,10.8259,11.3011,11.6967
200803071930,0.463,-0.0028,251.361,6.97564,7.10114,9.0526,9.70378,10.4037,10.7926
200803071940,0.43,-0.0044,250.878,7.02409,7.24163,8.86992,9.59447,10.1495,10.4933
200803071950,0.382,-0.004,248.957,7.05701,6.51982,8.25266,9.09939,9.69375,10.0697
200803072000,0.403,-0.0049,244.688,7.12762,6.28956,8.15412,8.98973,9.59754,10.0364
200803072010,0.337,-0.0097,241.102,7.12824,6.30275,8.12763,8.88554,9.547,10.1258
200803072020,0.38,-0.0164,238.298,7.0661,6.77585,8.87749,9.66442,10.212,10.6511
200803072030,0.342,-0.0132,236.569,7.13323,7.62447,9.86983,10.6088,11.2072,11.5198
200803072040,0.408,-0.0189,236.799,7.12466,7.51604,9.68956,10.4656,11.1795,11.6647
200803072050,0.419,-0.0194,236.193,7.13645,7.40114,9.91323,10.8021,11.4569,11.9027
200803072100,0.41,-0.0168,237.41,7.1878,8.01909,10.3397,11.2794,11.8965,12.3077
200803072110,0.435,-0.0245,238.589,7.22074,7.93232,10.3686,11.2344,11.9712,12.5111
200803072120,0.435,-0.0216,236.387,7.20945,7.88143,10.1612,11.04,11.7701,12.2152
200803072130,0.44,-0.0256,232.067,7.21,7.71415,10.0423,10.942,11.6944,12.1778
200803072140,0.384,-0.0209,229.196,7.20061,7.74769,10.1134,11.0507,11.8694,12.3777
200803072150,0.414,-0.0228,228.012,7.20372,8.02335,10.4304,11.4655,12.1001,12.5055
200803072200,0.445,-0.0238,222.092,7.19866,8.10026,10.2197,11.1534,11.7675,12.1231
200803072210,0.365,-0.0216,222.71,7.1395,7.77009,10.1314,11.0172,11.7002,12.0991
200803072220,0.413,-0.0214,224.34,7.19918,7.90608,10.2294,11.2023,11.9815,12.5189
200803072230,0.441,-0.0251,224.749,7.198,8.20743,10.4108,11.4426,12.2961,12.8741
200803072240,0.515,-0.0258,224.546,7.27243,9.03139,11.4973,12.5473,13.3765,13.8702
200803072250,0.457,-0.0166,222.938,7.32833,9.20544,11.6715,12.6655,13.4701,14.0683
200803072300,0.478,-0.0155,220.116,7.34705,9.15863,11.5345,12.494,13.3462,13.9359
200803072310,0.485,-0.026,215.256,7.28517,8.95537,11.4539,12.3933,13.1441,13.6985
200803072320,0.508,-0.0249,213.984,7.25199,8.85891,11.4302,12.3546,13.1684,13.6742
200803072330,0.471,-0.0219,215.387,7.25233,8.96657,11.3368,12.3739,13.2162,13.834
200803072340,0.495,-0.016,215.051,7.33067,8.83847,11.3469,12.3973,13.2246,13.8797
200803072350,0.45,-0.0173,214.739,7.30969,8.17085,10.8042,11.7958,12.5718,13.1511
200803080000,0.446,-0.0215,215.976,7.33055,8.36224,11.039,11.8958,12.66,13.1258
200803080010,0.433,-0.0215,214.23,7.31484,8.44268,11.0131,11.9184,12.6644,13.1275
200803080020,0.409,-0.0233,215.939,7.2827,7.82726,10.4218,11.4787,12.2401,12.7705
200803080030,0.364,-0.0196,216.911,7.35042,8.25167,10.6696,11.6122,12.4085,12.9981
200803080040,0.41,-0.0234,215.946,7.33238,8.26761,10.8559,11.9845,12.8004,13.3301
200803080050,0.47,-0.0237,212.165,7.33493,9.15571,11.8074,12.6611,13.4992,14.0594
200803080100,0.471,-0.0211,215.621,7.32594,9.73678,12.0561,12.9592,13.6145,14.1399
200803080110,0.505,-0.0279,216.066,7.31459,9.32945,12.1517,13.1751,14.0384,14.6635
200803080120,0.554,-0.0289,215.945,7.31538,9.33661,12.1167,13.2114,14.0774,14.6744
200803080130,0.516,-0.0238,217.244,7.39707,10.1117,12.7662,13.7371,14.7468,15.4985
200803080140,0.516,-0.0262,216.287,7.45336,10.2726,13.061,14.0746,14.9908,15.6811
200803080150,0.527,-0.0312,215.217,7.41081,9.61605,12.5845,13.7273,14.5696,15.113
200803080200,0.506,-0.026,218.157,7.38738,9.57887,12.3722,13.2985,14.2587,14.924
200803080210,0.482,-0.025,216.039,7.3533,9.23662,12.3089,13.2703,14.0889,14.636
200803080220,0.499,-0.026,216.532,7.37526,9.37959,12.4123,13.4731,14.4029,15.0478
200803080230,0.475,-0.0266,218.548,7.38702,9.38268,12.0544,12.9249,13.7503,14.3451
200803080240,0.464,-0.0227,216.741,7.36254,9.18422,12.0554,13.079,13.9545,14.6341
200803080250,0.478,-0.0211,221.263,7.478,9.72644,12.4248,13.4201,14.3679,15.0205
200803080300,0.49,-0.019,224.859,7.59317,9.73337,12.3588,13.4844,14.4949,15.2814
200803080310,0.519,-0.0214,225.941,7.62953,9.25652,11.8662,13.0005,14.0316,14.7216
200803080320,0.475,-0.0256,226.387,7.58686,8.82691,11.1631,12.2279,13.193,13.9022
200803080330,0.429,-0.0225,222.908,7.52223,8.37581,11.028,12.128,13.0868,13.7776
200803080340,0.389,-0.0239,219.857,7.47351,8.11407,10.6439,11.6724,12.5153,13.127
200803080350,0.464,-0.0275,220.316,7.52461,8.26673,10.5474,11.4697,12.4479,13.1313
200803080400,0.379,-0.0224,219.807,7.49368,8.01486,10.4887,11.6013,12.4689,13.0564
200803080410,0.383,-0.0204,217.873,7.47252,8.1771,10.6128,11.6614,12.5839,13.3108
200803080420,0.482,-0.0274,215.981,7.45046,8.19614,11.0238,12.0763,12.9486,13.5352
200803080430,0.449,-0.0273,217.932,7.51,8.41372,11.172,12.2566,13.1905,13.7693
200803080440,0.388,-0.0226,217.398,7.48155,8.05412,10.7539,11.7202,12.6698,13.3644
200803080450,0.426,-0.0246,215.592,7.40349,7.47723,10.1951,11.2306,12.1408,12.714
200803080500,0.398,-0.0228,214.013,7.37923,7.57444,10.2566,11.3441,12.2729,12.8764
200803080510,0.378,-0.025,213.306,7.3617,7.8031,10.3952,11.4489,12.3795,12.9224
200803080520,0.446,-0.0293,214.095,7.35208,7.91711,10.4985,11.4768,12.3645,12.965
200803080530,0.394,-0.0201,210.821,7.32142,7.67161,10.4353,11.4351,12.2054,12.7249
200803080540,0.406,-0.0197,208.705,7.30622,7.79774,10.3495,11.3115,12.1362,12.6753
200803080550,0.36,-0.0226,204.76,7.16833,7.20465,9.80822,10.7809,11.5714,12.2162
200803080600,0.324,-0.0167,200.661,7.05857,6.92228,9.51781,10.2699,10.9547,11.5958
200803080610,0.359,-0.0184,201.447,7.03991,7.73953,10.0334,10.9971,11.9761,12.5794
200803080620,0.37,-0.0197,203.831,7.14282,8.1005,10.6141,11.5755,12.4203,13.0806
200803080630,0.405,-0.0241,204.567,7.14786,7.86669,10.5215,11.5692,12.5024,13.2648
200803080640,0.41,-0.0241,204.853,7.17217,7.83705,10.5415,11.5028,12.3112,13.1149
200803080650,0.386,-0.0221,207.003,7.25236,8.3822,10.9648,11.9078,12.7693,13.3841
200803080700,0.439,-0.0245,207.648,7.24323,8.33763,11.2115,12.2133,12.9525,13.627
200803080710,0.388,-0.021,204.557,7.2413,8.24385,11.0578,11.9588,12.8495,13.5234
200803080720,0.434,-0.0249,201.703,7.21292,8.56609,11.008,11.9772,12.81,13.4648
200803080730,0.411,-0.0222,203.467,7.15554,8.07188,10.6284,11.6472,12.4539,13.0312
200803080740,0.387,-0.0167,202.153,7.1633,8.19235,10.9142,11.7148,12.4968,13.1657
200803080750,0.418,-0.0159,204.201,7.17571,8.23978,10.6937,11.5942,12.4377,12.9964
200803080800,0.446,-0.0156,205.01,7.22104,8.26043,10.7495,11.6774,12.5091,13.1622
200803080810,0.459,-0.0104,202.348,7.23061,8.44615,10.6699,11.4154,12.1398,12.781
200803080820,0.419,-0.008,201.464,7.22167,8.64273,11.0313,11.7787,12.481,13.1385
200803080830,0.488,-0.0056,201.564,7.24715,8.91971,11.6368,12.4406,13.1157,13.7033
200803080840,0.47,0.,201.136,7.2428,9.11857,11.3488,12.1186,12.9445,13.5555
200803080850,0.602,0.0069,198.882,7.2716,9.6846,12.2857,12.9587,13.5129,13.9328
200803080900,0.501,0.0066,196.676,7.29081,9.46723,11.8926,12.5528,13.1075,13.631
200803080910,0.476,0.0111,197.518,7.30515,9.74019,11.6985,12.2912,13.0346,13.6233
200803080920,0.505,0.0154,197.258,7.36667,9.67672,11.8131,12.4782,13.0028,13.5317
200803080930,0.459,0.0213,202.178,7.36532,10.223,12.3371,12.9819,13.5678,14.1517
200803080940,0.518,0.0163,205.966,7.36189,9.96118,12.1008,12.9869,13.672,14.2227
200803080950,0.581,0.0133,206.755,7.35076,9.59534,11.9534,12.8454,13.447,13.8398
200803081000,0.521,0.0099,208.785,7.37411,10.5082,12.6418,13.3031,13.7944,14.1168
200803081010,0.427,0.0077,206.097,7.4016,9.35998,11.2659,11.9314,12.4794,12.9483
200803081020,0.472,0.0163,204.134,7.40288,9.98927,12.123,12.9877,13.7214,14.1602
200803081030,0.574,0.0319,205.411,7.46546,9.81804,12.2873,12.9678,13.5987,14.0068
200803081040,0.567,0.026,205.13,7.43932,9.83662,12.0974,12.831,13.3853,13.7759
200803081050,0.584,0.025,203.763,7.44618,10.2105,12.4193,13.1047,13.7812,14.3066
